Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,Extent,Perimeter,Class
100186.0000000000,462.5059292000,277.6991108000,0.7996827160,101921.0000000000,0.6822428630,1217.8310000000,Besni
122617.0000000000,503.6875762000,322.6225172000,0.7679405760,131499.0000000000,0.6432535940,1429.3520000000,Besni
117301.0000000000,507.2404407000,296.8298817000,0.8108992720,122361.0000000000,0.6184021850,1407.4010000000,Besni
48007.0000000000,302.6110474000,209.1160842000,0.7228173200,50679.0000000000,0.6770513070,889.7430000000,Besni
165681.0000000000,615.2108745000,346.7022458000,0.8260817810,170954.0000000000,0.7358236660,1635.7910000000,Besni
83929.0000000000,429.0904087000,252.0375627000,0.8093139140,87269.0000000000,0.7048414860,1176.2270000000,Besni
109701.0000000000,546.6352817000,256.6147321000,0.8829621710,113425.0000000000,0.5806251850,1405.8680000000,Besni
117098.0000000000,637.7702144000,237.4717854000,0.9280936150,120417.0000000000,0.6528657450,1484.3340000000,Besni
107082.0000000000,536.8515692000,258.7171600000,0.8762176270,112201.0000000000,0.7295209290,1354.7150000000,Besni
102944.0000000000,477.1675089000,277.2224874000,0.8139212620,108053.0000000000,0.7156840930,1339.0980000000,Besni
53077.0000000000,327.2878204000,212.2310886000,0.7612538610,55532.0000000000,0.6464133480,934.7080000000,Besni
78161.0000000000,453.2033953000,222.6050244000,0.8710573740,81689.0000000000,0.7334928680,1161.2910000000,Besni
122433.0000000000,585.2941984000,270.7088097000,0.8866101520,128445.0000000000,0.5794931750,1526.7110000000,Besni
142069.0000000000,662.7137696000,275.4396927000,0.9095365630,148697.0000000000,0.7322766870,1622.5800000000,Besni
82585.0000000000,436.1824306000,264.8740998000,0.7945067530,93928.0000000000,0.5884469590,1320.4600000000,Besni
96753.0000000000,477.4997235000,261.9434084000,0.8361027280,99964.0000000000,0.6941072660,1258.6830000000,Besni
106393.0000000000,472.3094058000,287.5938899000,0.7932393650,109501.0000000000,0.6783883390,1281.3780000000,Besni
182122.0000000000,620.4872195000,376.4886055000,0.7948828970,187560.0000000000,0.7218298420,1695.2300000000,Besni
49691.0000000000,336.6780578000,189.2616674000,0.8270391350,52077.0000000000,0.7249503970,919.4190000000,Besni
79057.0000000000,436.3900466000,236.8953933000,0.8398281070,82642.0000000000,0.6545970920,1148.1460000000,Besni
110785.0000000000,560.0071356000,259.3973494000,0.8862518710,116070.0000000000,0.5585666890,1456.7570000000,Besni
171749.0000000000,671.2545607000,328.9098892000,0.8717264910,175679.0000000000,0.7381592970,1689.5850000000,Besni
149841.0000000000,547.4564052000,354.5846058000,0.7618999870,155682.0000000000,0.7118472560,1544.3420000000,Besni
97513.0000000000,486.9021671000,257.2700163000,0.8490071650,100196.0000000000,0.6889089840,1272.8820000000,Besni
97254.0000000000,422.0440713000,305.8751238000,0.6890152100,100815.0000000000,0.6333496140,1254.4680000000,Besni
132116.0000000000,519.6799838000,325.3324878000,0.7798032560,133811.0000000000,0.7450710580,1393.3350000000,Besni
132730.0000000000,535.9809070000,324.9589200000,0.7952449760,139810.0000000000,0.6885586080,1475.6580000000,Besni
68576.0000000000,377.1369280000,235.1294691000,0.7818559240,71551.0000000000,0.7190747320,1087.1080000000,Besni
109011.0000000000,504.3954957000,277.0339524000,0.8356649580,111306.0000000000,0.6209330140,1297.1470000000,Besni
109438.0000000000,502.7293381000,280.3437406000,0.8300805640,113476.0000000000,0.6354731000,1323.5570000000,Besni
76551.0000000000,394.4426146000,255.2544409000,0.7623822710,81613.0000000000,0.6323654540,1130.4050000000,Besni
121080.0000000000,573.4036122000,270.6325069000,0.8816116180,124432.0000000000,0.7237903950,1418.3850000000,Besni
86202.0000000000,437.7712614000,253.9093213000,0.8146132380,90825.0000000000,0.7051461390,1199.8090000000,Besni
134913.0000000000,639.6015714000,273.0920770000,0.9042647610,139500.0000000000,0.7367262800,1535.2480000000,Besni
175247.0000000000,713.0171239000,316.3984978000,0.8961526020,179961.0000000000,0.5921627060,1739.2770000000,Besni
195281.0000000000,609.8297259000,408.5356188000,0.7424355280,197426.0000000000,0.7696561240,1639.1030000000,Besni
131496.0000000000,506.1154491000,334.3317845000,0.7507521130,134210.0000000000,0.7055225590,1412.0200000000,Besni
175946.0000000000,604.5300676000,372.8498432000,0.7871514150,180289.0000000000,0.7758375890,1622.8090000000,Besni
66265.0000000000,424.5594345000,203.3812923000,0.8777926350,70487.0000000000,0.6280149740,1126.7650000000,Besni
106938.0000000000,498.4338520000,274.5902751000,0.8345672010,110118.0000000000,0.7731873790,1285.8540000000,Besni
76624.0000000000,473.9659934000,207.7369888000,0.8988311160,80356.0000000000,0.6610075910,1205.8190000000,Besni
88747.0000000000,425.0072805000,268.6684637000,0.7748458210,92317.0000000000,0.7613128480,1184.1560000000,Besni
165940.0000000000,624.8449588000,340.6956311000,0.8382746130,170781.0000000000,0.7794635730,1641.1400000000,Besni
181926.0000000000,579.9185509000,400.8016603000,0.7227262550,185474.0000000000,0.7168085110,1628.1570000000,Besni
148073.0000000000,599.3628139000,327.0840676000,0.8379678150,152985.0000000000,0.6901561410,1557.6060000000,Besni
103915.0000000000,516.4855009000,260.1054455000,0.8639331640,106499.0000000000,0.6910850260,1285.0630000000,Besni
71141.0000000000,417.1369997000,219.1852525000,0.8508235690,73629.0000000000,0.7254548050,1085.2150000000,Besni
169494.0000000000,614.9937443000,352.2807900000,0.8196811030,172094.0000000000,0.7401226160,1607.5270000000,Besni
47253.0000000000,360.0191761000,172.5083892000,0.8777251470,51538.0000000000,0.7113201870,940.5420000000,Besni
102960.0000000000,522.3810484000,252.3654300000,0.8755618610,105956.0000000000,0.7416585030,1311.1610000000,Besni
81570.0000000000,450.4809070000,233.6080557000,0.8550322540,84540.0000000000,0.7332134830,1162.2560000000,Besni
62526.0000000000,357.2050867000,228.8629300000,0.7677875090,65994.0000000000,0.7073076920,1006.5980000000,Besni
141613.0000000000,588.3715687000,311.2961675000,0.8485713800,149492.0000000000,0.7217935130,1521.8110000000,Besni
105961.0000000000,497.7014599000,275.9717264000,0.8321887220,109992.0000000000,0.6975615860,1347.9890000000,Besni
125282.0000000000,536.4989648000,299.4368265000,0.8297526930,129758.0000000000,0.7359485880,1404.3030000000,Besni
87252.0000000000,433.4845202000,261.0666438000,0.7983065160,90160.0000000000,0.7357946400,1166.5170000000,Besni
108771.0000000000,472.2081920000,294.4538963000,0.7817691520,111241.0000000000,0.7700492740,1267.6460000000,Besni
138202.0000000000,556.9819072000,318.2528014000,0.8206800260,143228.0000000000,0.6972152150,1576.3360000000,Besni
92024.0000000000,453.7151760000,260.4860546000,0.8187725620,94643.0000000000,0.7518607790,1204.6230000000,Besni
76708.0000000000,458.0446404000,216.3409323000,0.8814303210,78694.0000000000,0.6583925570,1135.6800000000,Besni
105053.0000000000,490.4095974000,277.0842240000,0.8250869920,107939.0000000000,0.6704041450,1297.2790000000,Besni
72924.0000000000,434.2226657000,220.4917639000,0.8614838220,77356.0000000000,0.6216031910,1183.2360000000,Besni
89169.0000000000,408.1899217000,281.3966838000,0.7244028950,93087.0000000000,0.7138545540,1187.0850000000,Besni
93042.0000000000,470.5658055000,254.2608114000,0.8414532160,95156.0000000000,0.6323967210,1216.1040000000,Besni
71054.0000000000,364.7511364000,249.7233690000,0.7288809940,72956.0000000000,0.7278482310,1027.2060000000,Besni
90675.0000000000,426.2364248000,275.2870726000,0.7634598060,92030.0000000000,0.7401074150,1163.0210000000,Besni
137921.0000000000,598.7610320000,297.2016018000,0.8681162340,142159.0000000000,0.7487567860,1510.8520000000,Besni
164440.0000000000,580.7758476000,362.3455742000,0.7815048400,167563.0000000000,0.7704272860,1554.3650000000,Besni
71502.0000000000,490.4334789000,189.4429399000,0.9223830260,75157.0000000000,0.5005460350,1182.8520000000,Besni
144250.0000000000,606.3518130000,305.3303818000,0.8639642340,148528.0000000000,0.8002551940,1547.0810000000,Besni
223075.0000000000,694.2475503000,411.8103690000,0.8050734660,225916.0000000000,0.7649404710,1812.5690000000,Besni
56244.0000000000,398.8024524000,182.8440459000,0.8887033060,58530.0000000000,0.6563659700,1008.1340000000,Besni
142239.0000000000,614.8344775000,297.7353473000,0.8749280990,148078.0000000000,0.6435163820,1553.1140000000,Besni
78632.0000000000,407.9403285000,245.8211977000,0.7980501280,79715.0000000000,0.6890109790,1068.7270000000,Besni
93430.0000000000,467.6371192000,258.9471680000,0.8326927690,98337.0000000000,0.7129884000,1258.9660000000,Besni
97583.0000000000,522.7865556000,241.9407730000,0.8864675620,101231.0000000000,0.7259829630,1298.7310000000,Besni
123654.0000000000,542.4197414000,293.4732356000,0.8409939440,126325.0000000000,0.6595302100,1400.5240000000,Besni
85894.0000000000,477.1719928000,231.0396812000,0.8749654630,89369.0000000000,0.7303911560,1202.4930000000,Besni
235047.0000000000,772.9568770000,388.2015070000,0.8647345490,239093.0000000000,0.7116727320,1942.0500000000,Besni
152611.0000000000,663.1332504000,297.4179501000,0.8937807980,158488.0000000000,0.6147150400,1755.9680000000,Besni
83932.0000000000,499.2377543000,224.4723887000,0.8932147850,88572.0000000000,0.6708441900,1258.0620000000,Besni
117354.0000000000,520.3266122000,289.6619857000,0.8307185600,121057.0000000000,0.7120649480,1374.1710000000,Besni
66315.0000000000,363.5788956000,234.4544522000,0.7643077550,68906.0000000000,0.6889440660,1015.0210000000,Besni
87663.0000000000,405.6780508000,277.4549315000,0.7295486950,89710.0000000000,0.7436882830,1126.5180000000,Besni
95364.0000000000,481.5643732000,253.8467812000,0.8497849750,97623.0000000000,0.7379515280,1225.3520000000,Besni
78787.0000000000,450.2555917000,228.9125220000,0.8611176550,80567.0000000000,0.6773763670,1142.6320000000,Besni
160451.0000000000,593.7498799000,346.7570543000,0.8117450250,163523.0000000000,0.7852311880,1548.6090000000,Besni
121077.0000000000,521.1910310000,302.1091845000,0.8148644610,125856.0000000000,0.7345122540,1403.0430000000,Besni
62280.0000000000,388.5820550000,205.5143916000,0.8486948290,63596.0000000000,0.7914400450,977.9060000000,Besni
106897.0000000000,481.7946852000,288.6600202000,0.8006480800,109314.0000000000,0.7159831480,1284.6900000000,Besni
111568.0000000000,491.1120737000,293.9110068000,0.8011525730,114128.0000000000,0.7347589290,1303.2240000000,Besni
61556.0000000000,340.7836277000,231.4351892000,0.7340212600,63181.0000000000,0.7348039920,956.3020000000,Besni
47609.0000000000,331.8941109000,184.2131203000,0.8318264470,49720.0000000000,0.7481927330,874.0910000000,Besni
61861.0000000000,345.9436498000,235.4304678000,0.7327056250,67390.0000000000,0.7022795900,1063.6210000000,Besni
84855.0000000000,420.3506240000,275.8810121000,0.7544899050,90768.0000000000,0.6738053270,1172.6420000000,Besni
127292.0000000000,639.8506348000,258.3819447000,0.9148402110,129101.0000000000,0.5347145210,1496.0620000000,Besni
125968.0000000000,522.5437758000,308.0475964000,0.8077571470,129444.0000000000,0.7395786850,1414.0780000000,Besni
48488.0000000000,275.3377168000,226.8021990000,0.5669914370,50103.0000000000,0.6695942770,859.3260000000,Besni
84774.0000000000,416.2814499000,264.0989928000,0.7729851460,90393.0000000000,0.6976709740,1209.5820000000,Besni
78921.0000000000,376.9878173000,268.8326119000,0.7010553160,82584.0000000000,0.7199244690,1144.9590000000,Besni
145235.0000000000,609.6301806000,306.6080357000,0.8643207230,148876.0000000000,0.6824953010,1538.3160000000,Besni
87039.0000000000,497.0580562000,236.2127732000,0.8798660910,96247.0000000000,0.6369810380,1271.3430000000,Besni
181126.0000000000,949.6626718000,293.3866980000,0.9510822440,225592.0000000000,0.4141537480,2352.0290000000,Besni
142419.0000000000,580.4381967000,318.1805580000,0.8363649580,145899.0000000000,0.7548576880,1512.6580000000,Besni
92619.0000000000,398.6207288000,296.8829335000,0.6673151620,95666.0000000000,0.7429967270,1173.3900000000,Besni
68510.0000000000,348.4009519000,252.9930044000,0.6875312980,70513.0000000000,0.6708773990,1028.8390000000,Besni
48551.0000000000,302.8128348000,205.9633801000,0.7330569420,50748.0000000000,0.7428243570,862.0010000000,Besni
92472.0000000000,424.4199935000,282.2115053000,0.7469016550,95982.0000000000,0.7461631570,1204.6100000000,Besni
100928.0000000000,465.1799197000,287.0157139000,0.7869636500,105549.0000000000,0.6861929240,1310.5100000000,Besni
96920.0000000000,447.5951038000,277.4359099000,0.7847307570,100285.0000000000,0.6872589060,1229.9100000000,Besni
96762.0000000000,457.4774879000,277.3867797000,0.7952057110,101717.0000000000,0.7886834900,1248.7500000000,Besni
151908.0000000000,594.1828014000,328.5680583000,0.8331980420,155600.0000000000,0.7212078050,1560.0160000000,Besni
75368.0000000000,387.8523157000,250.5845218000,0.7632677400,77706.0000000000,0.7350967540,1078.4090000000,Besni
168269.0000000000,614.3804322000,353.4662998000,0.8179273310,173527.0000000000,0.7562413770,1641.4560000000,Besni
99333.0000000000,422.8769400000,302.2095731000,0.6994808490,101942.0000000000,0.7207653680,1191.3480000000,Besni
102722.0000000000,416.8989374000,317.5428031000,0.6479555740,107169.0000000000,0.7244197770,1261.9880000000,Besni
104468.0000000000,542.1781725000,250.0630792000,0.8872861350,108119.0000000000,0.6469327850,1360.4970000000,Besni
73699.0000000000,408.5855548000,231.1420842000,0.8246023350,76106.0000000000,0.7031810550,1079.5780000000,Besni
71918.0000000000,448.5277271000,207.7512363000,0.8862617100,75002.0000000000,0.6963737590,1091.4990000000,Besni
127933.0000000000,560.7226757000,294.6625589000,0.8507905240,130766.0000000000,0.6677784740,1426.6000000000,Besni
73294.0000000000,445.2461201000,217.6202412000,0.8724160850,76157.0000000000,0.6544340870,1147.6000000000,Besni
189069.0000000000,679.4893072000,357.0472563000,0.8508157560,195810.0000000000,0.6121432090,1831.9090000000,Besni
159064.0000000000,570.2169046000,368.2206845000,0.7635442850,165584.0000000000,0.7819640540,1563.8300000000,Besni
120818.0000000000,492.6065372000,315.2013498000,0.7684878950,123230.0000000000,0.6720324840,1311.5220000000,Besni
59890.0000000000,402.4157189000,194.6688358000,0.8752059070,61673.0000000000,0.7197106260,1034.1440000000,Besni
137593.0000000000,558.0587508000,316.7128382000,0.8233554910,142114.0000000000,0.6777646420,1478.5960000000,Besni
166654.0000000000,607.9964652000,349.6589887000,0.8180828630,169060.0000000000,0.7535176880,1574.1640000000,Besni
55858.0000000000,298.8588591000,239.8993992000,0.5963587340,58630.0000000000,0.6814527440,915.1300000000,Besni
105308.0000000000,473.3133932000,284.1706220000,0.7997105340,108094.0000000000,0.7870141320,1259.9340000000,Besni
67468.0000000000,424.5636540000,207.8230517000,0.8720044300,70674.0000000000,0.6116938810,1105.0420000000,Besni
132680.0000000000,549.8652777000,308.3922910000,0.8279170030,136612.0000000000,0.6506536940,1453.8950000000,Besni
154197.0000000000,582.6121787000,343.2602128000,0.8080058550,160008.0000000000,0.7622194760,1555.8160000000,Besni
225043.0000000000,740.0037432000,390.3008576000,0.8495979170,229195.0000000000,0.7441873540,1853.8930000000,Besni
66613.0000000000,433.1941642000,199.8147343000,0.8872655050,70454.0000000000,0.7089506170,1085.1570000000,Besni
141559.0000000000,594.1144312000,306.3100019000,0.8568450080,146674.0000000000,0.7644895450,1530.5980000000,Besni
77622.0000000000,460.1429023000,226.5813220000,0.8703604720,82990.0000000000,0.6512131280,1205.1410000000,Besni
179668.0000000000,690.4334163000,332.5532581000,0.8763588890,181954.0000000000,0.7794030890,1681.9850000000,Besni
105091.0000000000,507.6851162000,268.0873433000,0.8492081160,108296.0000000000,0.7002705370,1295.5910000000,Besni
66938.0000000000,356.3232835000,248.6742450000,0.7162055400,69880.0000000000,0.7086610840,1022.7050000000,Besni
97494.0000000000,451.7827664000,278.2800079000,0.7877776110,101878.0000000000,0.6896956660,1254.7550000000,Besni
101770.0000000000,468.6679004000,279.8129101000,0.8022123780,103475.0000000000,0.7851775270,1233.8240000000,Besni
88338.0000000000,504.4821967000,227.1275085000,0.8929181280,90790.0000000000,0.7271574860,1230.4930000000,Besni
119336.0000000000,563.5463265000,275.3557685000,0.8725009130,125523.0000000000,0.6681559870,1469.7640000000,Besni
126019.0000000000,520.6800335000,316.1898754000,0.7945006510,130948.0000000000,0.6945108850,1422.2420000000,Besni
154498.0000000000,621.3515398000,318.5977308000,0.8585382260,159694.0000000000,0.7500485470,1585.7820000000,Besni
82632.0000000000,471.3667164000,227.3931825000,0.8759441810,87501.0000000000,0.6330789740,1243.9870000000,Besni
218459.0000000000,571.2892031000,492.2752785000,0.5074318380,228259.0000000000,0.7319736510,1947.4600000000,Besni
150420.0000000000,607.7096735000,316.8097244000,0.8533627610,153905.0000000000,0.6424087120,1557.2660000000,Besni
110296.0000000000,487.6911592000,289.9248299000,0.8041070770,113271.0000000000,0.6870997480,1316.1120000000,Besni
171264.0000000000,609.6431474000,359.2245718000,0.8079599190,174156.0000000000,0.7717375630,1592.0950000000,Besni
110936.0000000000,500.9313423000,286.2523864000,0.8206435980,113888.0000000000,0.7323958540,1319.4350000000,Besni
54502.0000000000,346.4579780000,204.0812123000,0.8080962940,56464.0000000000,0.6361111110,927.2830000000,Besni
142415.0000000000,532.0841297000,342.4207326000,0.7654072490,144862.0000000000,0.7706439390,1449.8030000000,Besni
94282.0000000000,494.1629600000,244.8038886000,0.8686701020,97707.0000000000,0.7023861850,1269.6800000000,Besni
68799.0000000000,356.5678081000,253.2546956000,0.7039427080,71879.0000000000,0.7009291520,1041.2700000000,Besni
79058.0000000000,454.4372156000,236.9642525000,0.8532845740,82555.0000000000,0.5782559720,1175.0340000000,Besni
85646.0000000000,469.7747551000,238.5393844000,0.8614903440,92673.0000000000,0.6810436000,1226.8920000000,Besni
107486.0000000000,462.8131338000,296.0912378000,0.7685713170,108914.0000000000,0.7599674760,1235.0780000000,Besni
149703.0000000000,637.8730298000,304.6225324000,0.8785992340,154549.0000000000,0.5938050360,1596.3560000000,Besni
187391.0000000000,660.6555881000,362.3150066000,0.8362047460,189799.0000000000,0.7139466300,1682.4780000000,Besni
115272.0000000000,511.4720359000,291.5913488000,0.8215737620,119773.0000000000,0.6247601700,1392.6530000000,Besni
83248.0000000000,430.0773077000,247.8386945000,0.8172625820,85839.0000000000,0.6687929300,1129.0720000000,Besni
87350.0000000000,440.7356978000,259.2931487000,0.8086289950,90899.0000000000,0.6364762460,1214.2520000000,Besni
99657.0000000000,431.7069809000,298.8373229000,0.7216840660,106264.0000000000,0.7410985190,1292.8280000000,Besni
93523.0000000000,476.3440939000,254.1760536000,0.8457385100,97653.0000000000,0.6587982530,1258.5480000000,Besni
85609.0000000000,512.0817743000,215.2719758000,0.9073453950,89197.0000000000,0.6320199630,1272.8620000000,Besni
